Company,Job Title,Full Description,Tags,Job URL
Vietnam Jobs Hub,Polrare Labs - Business Development Intern (Chinese Market),"Về chúng tôi:
NMB/Polrare Startup có trụ sở tại BVI là công ty phát triển các dự án blockchain trong hệ sinh thái Solana, Ethereum, Binance Smart Chain. Được vận hành bởi đội ngũ founder giàu kinh nghiệm tại Việt Nam và Australia.
Mô tả công việc
Hỗ trợ đội ngũ Marketing tìm kiếm và tiếp cận các đối tác, cộng đồng, KOLs, guilds tại thị trường Trung Quốc để mở rộng tệp người dùng và mạng lưới đối tác trong lĩnh vực GameFi và Web3.
Giao tiếp với người dùng, cộng đồng và đối tác tiếng Trung qua Telegram, Discord,… để hỗ trợ thông tin, giải đáp thắc mắc hoặc chuyển tiếp yêu cầu cho team kỹ thuật.
Tham gia hỗ trợ nghiên cứu thị trường đề xuất chiến lược tiếp cận phù hợp.
Báo cáo tiến độ công việc định kỳ cho cấp trên; ghi nhận feedback từ thị trường để tối ưu chiến lược phát triển.
Thực hiện công việc theo sự chỉ đạo của Quản lý
Cơ hội:
Là đầu mối giao tiếp và trao đổi với các đối tác của dự án để hợp tác cùng phát triển
Làm việc với các đối tác quốc tế, được training sát sao với vô vàn cơ hội phát triển trong ngành blockchain và crypto
Quyền lợi
Mức lương hỗ trợ 4 - 6M
Có cơ hội trở thành nhân viên chính thức nếu thể hiện tốt trong quá trình thực tập.
Làm việc trong môi trường startup Web3 năng động, kết nối với cộng đồng quốc tế.
Được đào tạo kiến thức thực tế về DeFi, GameFi, Blockchain, BD & Growth Strategy trong thị trường crypto.
Giấy chứng nhận thực tập và xác nhận hỗ trợ báo cáo thực tập nếu cần.
Tham gia Happy Hour hàng tuần, du lịch 2 lần/năm
Thời gian làm việc:
8h00 - 17h30 Thứ hai đến Thứ sáu, Nghỉ trưa: 12h00 - 13h30
Địa chỉ làm việc:
Tầng 6 - Tòa AC Building, Số 3 ngõ 78 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",[],https://www.cake.me/companies/vietnam-jobs-hub/jobs/7ed62d
新芽網路股份有限公司,SurveyCake Product Management Intern 產品管理實習生,"投遞履歷請一律至專屬的職缺網頁：
https://25sprout.teamdoor.io/s/Gw3Pkkga
透過此平台投遞將不會回覆唷
SurveyCake 是目前台灣最大的雲端問卷軟體服務 (SaaS)，幫助企業與個人有效地蒐集多樣化的數據，並將其轉化為可行且有價值的行動。目前 SurveyCake 擁有來自全世界超過 100 萬名用戶，並累積蒐集超過 20 億筆填答。為了打造更好的產品與服務，我們正在尋找一位對產品充滿熱情、渴望與使用者一同成長的夥伴。你將會與產品處的大家密切合作，一起幫助 SurveyCake 達成使命並往願景邁進。
▍在這裡你需要做的：
協助產品版本測試，確保產品品質
協助產品維運，穩定客戶關係
參與產品相關會議，協助撰寫會議紀錄
參與規劃研究調查，釐清各方需求",[''],https://www.cake.me/companies/25sprout_LLC/jobs/2025-internship-recruitment-plan-business-development-intern-dc5
Vietnam Jobs Hub,Talentnet Careers - Business Development Intern,"Role Objectives:
Business Development Intern, you will need to:
Supporting with identifying new business opportunities to generate revenue and help the business grow.
Maintaining a strong understanding of products and services and innovating new ways to serve businesses.
Job Descriptions:
a. Market research & Analysis:
Support with research market & economics trends, competitors to identify potential industries to build new clients for growth opportunities.
b. Client Service & BD Operations:
Support with CRM system and customer service processes to continually improve customer service and make the planned changes quickly and effectively for improvement areas.
Support with finding new sales tool kits.
Support with collaboration between BD Team and related to ensure high-quality and timely delivery to Clients.
Support other Administration, Contract/ Service Agreement – related tasks, assigned by Line Manager.
Benefits:
Internship allowance: 5,000,000 VND
Accident Insurance.
Learning & developing environment for those who are concerned to improve their HR skills.
Chance to convert to permanent role if performance is good
Location:
STAR Building - 33 Mac Dinh Chi Street, Da Kao Ward, District 1, HCMC.
Working time:
Monday to Friday (9h00 - 18h00)",[],https://www.cake.me/companies/vietnam-jobs-hub/jobs/talentnet-careers-business-development-intern
Appota,Marketing Intern (Adsota),"Phối hợp chặt chẽ cùng team Marketing trong quá trình sáng tạo: Lên ý tưởng, phát triển concept, xây dựng chiến lược và sản xuất nội dung
Liên tục cập nhật thông tin về những xu hướng, thay đổi mới của ngành Marketing, thị trường
Hỗ trợ sản xuất và thúc đẩy nội dung inbound marketing trên các nền tảng: Facebook, Instagram, TikTok, LinkedIn, Blog,...
Hỗ trợ triển khai các chiến dịch Marketing khác theo yêu cầu của Leader",[],https://www.cake.me/companies/appota/jobs/marketing-intern-adsota
Vietnam Jobs Hub,Chợ Tốt - SEO Intern,"Company Description
Carousell Group is the leading multi-category platform for secondhand in Greater Southeast Asia on a mission to make secondhand the first choice. Founded in August 2012 in Singapore, the Group has a leading presence in seven markets under the brands Carousell, Carousell Media Group, Cho Tot, Laku6, LuxLexicon, Mudah.my, OneShift, REFASH and Revo Financial, serving tens of millions of monthly active users. Carousell is backed by leading investors including Telenor Group, Rakuten Ventures, Naver, STIC Investments, 500 Global and Peak XV Partners (formerly known as Sequoia Capital India).
As a team of passionate individuals working together to solve meaningful problems, there is so much more for you to discover in a career with Carousell. Our culture is made up of hiring, developing, and promoting people who embody our values of HEART, which is an acronym for Humility, Empathy, Accountability, Relentlessly resourceful and Teamwork. Together as an organisation, we make magic happen.
About Cho Tot
Established in 2012, Chotot.com is the first re-commerce platform in Vietnam pioneering classified 4.0 with more than 1 billion page views every month. On average, 9 out of 10 Vietnamese people are aware of Cho Tot when asking about selling and buying in any category. With the motto “Muốn Là Có” (“A Way to Your Wants”), we leverage technology to build a simple, efficient, and reliable platform that meets all the wants and needs in all stages of your life. There are more than 60 categories on Chotot.com, meaning whether you are looking for a house, a car, a job, a pet, or a piece of vegetable, you can find them on our site. Whether you are passing things you once loved or giving them to people in need, we are here to assist.
At Cho Tot, you will be part of our young and dynamic team in a fast-moving and fun-loving environment. You will receive opportunities to reach all the potentials you can think of in your career ladder. Cho Tot provides a competitive salary and full benefits. More importantly, we are a family within the company to support each other to learn, grow and immerse in new experiences every day. Every member of our family will be there with you on your path of passion to deliver the best online classified site to serve Vietnamese people. Being part of a bigger global organization, at Cho Tot you will also be given opportunities to collaborate with global distributed teams across the world to tackle and provide solutions for some of the most challenging problems in the emerging internet business space. Since 2019, Cho Tot is part of Carousell.
Job Description
We are looking for a
SEO intern (6 months full-time)
to join our Marketing team. If you plan to build up your career in digital marketing/SEO while contributing to build an effective, reliable and personalised buy and sell platform, join us!
You will:
Perform keyword research in coordination with Cho Tot business objectives to optimize existing content and uncover new opportunities
Use web analytics dashboards, reports and key reporting tools in order to identify key areas of improvements/optimisations
Monitor and evaluate search results and search performance across the major search channels
Support in building up SEO content
Other SEO ad-hoc task
Your benefits:
Get exposed to challenging real-life projects
Work closely with supportive and experienced teammates in a fast-paced environment
Fruits, coffee, and tea, once in a while
Paid internship
Additional Information
Thank you for taking your time to read our job description and thank you in advance if you decide to apply for this position. Shortlisted candidates will be contacted within 2 weeks since application, otherwise we might meet when another chance arises.
By proceeding with your application, you are adhering to our PDPA policies. In case you are interested to know more, read about our Candidates Personal Data Privacy Statement.",[],https://www.cake.me/companies/vietnam-jobs-hub/jobs/cho-tot-seo-intern
Vietnam Jobs Hub,TD Consulting's client - Human Resources Intern,"Recruitment
TD Consulting là Headhunt Agency ra đời với sứ mệnh là đối tác tuyển dụng tin cậy nhất, hỗ trợ các công ty trong lĩnh vực Game & IT, đặc biệt là các doanh nghiệp start-up với quy mô vừa và nhỏ. Chúng tôi đang tìm kiếm những Headhunter tài năng gia nhập đội ngũ. Bạn đã có kinh nghiệm tuyển dụng và muốn phát triển nhiều hơn nữa trong ngành headhunt?
Tham khảo ngay cơ hội join team TD Consulting nhé!
Quyền lợi khi trở thành Headhunter tại TDC?
Lương cứng Upto 15 triệu gross + Commission (thu nhập không giới hạn)
Được hỗ trợ & training thường xuyên bởi đội ngũ chuyên môn dày dặn kinh nghiệm
Tệp khách hàng uy tín
Đóng BHXH, BHYT theo quy định pháp luật
Mô tả công việc?
Tìm kiếm và tuyển chọn ứng viên phù hợp với yêu cầu của khách hàng.
Tư vấn và hỗ trợ khách hàng trong quá trình tuyển dụng.
Quản lý và duy trì mối quan hệ với ứng viên và khách hàng.
Tham gia các buổi training và chia sẻ kinh nghiệm cùng đội ngũ TD Consulting
Địa điểm:
Tầng 4, TTTM Hòa Bình Green City, 505 Minh Khai, Hai Bà Trưng, Hà Nội
Thời gian làm việc:
Thứ 2 đến thứ 6
Sáng: 8h30-12h
Chiều: 13h- 17h30",[],https://www.cake.me/companies/vietnam-jobs-hub/jobs/td-consulting-s-client-human-resources-intern
Malaysia Youth,[HPE] Finance Intern,"This role has been designed as ‘Hybrid’ with an expectation that you will work on average 2-3 days per week from an HPE office.
Who We Are:
Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.
Job Description:
Able to commit minimum 5 months
Internship Start Date : January
Job Description
- Manages and collects on an assigned A/R portfolio across multiple business segments.
- Researches and reconciles customer accounts, using several systems and tools.
- Ensures timely payment of HP receivables and resolution of customer issues preventing payment, and when necessary, negotiates and implements payment solutions within HP's policies and procedures in conjunction with the Credit Analyst.
- Develops and maintains strong working relationships with partners and customers in order to deliver the best total customer experience.  Minimize HP's bad debt through early identification of 'at risk' receivables.
- Understands and manages system strategies to maximize collection aging goals and Days Sales Outstanding (DSO).
Operational Execution
·     Execute daily collections strategies by effectively using collection tool GetPaid
·     Complete routine collection calls to determine payment status of accounts
·     Establish a sound business relationship with assigned customers
·     Set follow up calls and send dunning letters/e-mails/faxes (as needed)
·     Prioritize work load to meet performance objectives
·     Manage workload with minimal supervision
·     Manage a demanding assigned portfolio effectively
·     Understand customer infrastructure, processes, and identify appropriate contacts in order to successfully address internal customer issues impacting payment performance
·     Identify at-risk customers to Manager and/or Credit
·     Perform in position with understanding of company/department polices, procedures, and compliance rules (BU guidelines, AFM, SOX)
·     Provide exceptional customer service
·     Escalate/engage issues to appropriate internal ownership level (Sales, Credit, Operations and/or Management) within agreed business turn-around-times
·    Identify & document customer disputes timely
·    Communicate customer issues effectively via defined processes to internal partners (i.e., Order Management, Tax, A/R, Finance and Sales organization)
·    Identify root causes of delinquency and recommend or implement a workable solution
·    Identify bad debt or disputed receivables to be written off during the month and prepare the business case to be presented to your Manager and DRA (Default and Recovery Analyst) for further processing
·    Process refunds to customers per policy
·    Minimize rework and improve payment cycle times
Additional Skills:
Accountability, Accountability, Action Planning, Active Learning (Inactive), Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Design Thinking, Empathy, Follow-Through, Group Problem Solving, Growth Mindset, Intellectual Curiosity (Inactive), Long Term Planning, Managing Ambiguity, Office Administration, Policy and procedures, Recordkeeping, Risk Assessment, Service And Support Planning {+ 6 more}
What We Can Offer You:
Health & Wellbeing
We strive to provide our team members and their loved ones with a comprehensive suite of benefits that supports their physical, financial and emotional wellbeing.
Personal & Professional Development
We also invest in your career because the better you are, the better we all are. We have specific programs catered to helping you reach any career goals you have — whether you want to become a knowledge expert in your field or apply your skills to another division.
Diversity, Inclusion & Belonging
We are unconditionally inclusive in the way we work and celebrate individual uniqueness. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good.
HPE is an Equal Employment Opportunity/ Veterans/Disabled/LGBT and Affirmative Action employer. We are committed to diversity and building a team that represents a variety of backgrounds, perspectives, and skills. We do not discriminate and all decisions we make are made on the basis of qualifications, merit, and business need. Our goal is to be one global diverse team that is representative of our customers, in an inclusive environment where we can continue to innovate and grow together. Please click here: Equal Employment Opportunity.
Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities.
HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/hpe-finance-intern-38646c
Malaysia Youth,[iPrice] Design Intern,"DESCRIPTION
iPrice is the place price-conscious shoppers go to find the cheapest online price. We do this by sorting through the catalogues of e-commerce platforms to identify the cheapest trustworthy offers. These we present to our users to help them make a more informed purchase decision. We tailor our service to product categories where consumers can save the most money.
Why join us?
Surround yourself with a dynamic culture and people who are inclusive, fun, courageous, open to feedback and constantly looking for ways to improve themselves:
- Collaborate on solving the Biggest Challenges in Ecommerce
- Immerse yourself in a Multicultural Organization at the Center of SEA
- Accelerate your Personal Growth and Career
RESPONSIBILITIES
- Assist the design team in creating visual content for various projects, including but not limited to designing marketing materials and creating social media graphics.
- Collaborate with team members to brainstorm and develop innovative design concepts.
- Support the development and maintenance of design assets, ensuring consistency in branding and visual identity across all platforms.
- Stay up-to-date with industry trends and best practices in design, and contribute fresh ideas to enhance our projects.
- Complete assigned tasks and projects within given timelines, demonstrating attention to detail and adherence to project requirements.
BENEFITS
- Comprehensive healthcare benefits (including outpatient and in-patient coverage)
- Additional well-being benefits, such as mental health coverage and corporate ClassPass discounts.
- Adaptable working approach (including leave in lieu, flexible working hours)
- Additional Office perks (including monthly lunch & team allowances, stocked pantry; subsidised vending machine and plenty of fun events)",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/iprice-design-intern
Malaysia Youth,[FootfallCam] Internship for Business & Marketing,"Introduction
FootfallCam offers an internship program that provides students with valuable exposure to various aspects of business development, with a particular focus on data analytics. We are seeking ambitious candidates who aspire to pursue careers as Marketing Executives, Data Analysts, Business Development Executives, Partnership Managers, or Corporate Planning Executives.
During the internship, candidates will have the opportunity to learn fundamental business practices, including professional email communication, customer engagement, presentation skills, documentation writing, and teamwork. Additionally, interns may gain valuable experience in data analytics, marketing operations, and accounting tasks.
It is important to note that interns will not be involved in sales or cold calling. However, we do expect interns to be proactive, hardworking, and eager to take on any assigned tasks with enthusiasm.
Outstanding interns who demonstrate exceptional skills and dedication may be considered for permanent positions within the company. This internship is an excellent chance for students to develop themselves professionally and explore potential career paths in the business world.
During the internship period, you will be exposed to these areas:
Apprentice in International Market Development
Learn to develop communications skills or soft-skills through daily interactions with different international customers in different countries.
Learn and develop interpersonal skills, building customer relationships and providing expertise, by involving in responding to enquiries from customers via telephone and email, meeting/greeting customers who come into the office.
Apprentice in Product Development
Learn to assist and expose to product marketing campaigns and CRM campaigns such as newsletter, marketing and product documentation, video production.
Involve in support process, including replying simple support email and forwarding more complex issue to technical team.
Apprentice in Business Process Development
Understand the business process and assist in operational task and organisation of task to ensure the smooth delivery of the product to the customer.
A career development path towards more advanced operation, sales, customer relationship management, marketing and also business analysis skills.
Desired Skills and Personal Qualities
Have a high level of written and spoken English
Be organised and able to work under pressure
Excellent attention to detail
Be able to work as part of a team
Self-discipline in reporting the task assigned in a timely manner
Professional email correspondences and telephone manner
Friendly and have good interpersonal skills
Enthusiastic, proactive and self-motivated
Reliable
Willingness to learn and to be involved in multiple business functions
Willing to raise the flag if confronted any problem in daily operation task
Qualifications
Candidates must be currently pursuing at least a Diploma or Bachelor's Degree in Business Studies/Administration/Management, Commerce or equivalent.
Self- discipline and reporting to supervisor in timely manner.
Able to exhibit clear customer service and communication skills with well spoken and written English and a professionally email correspondences and telephone manner.
Able to multitask and prioritise tasks based on urgency.
Dynamic, energetic and a team player. Able to work with cross-functional teams.
Willingness to learn and to be involved in multiple business functions.
Able to raise the flag if confronted any problem or obstacle in daily operation tasks.
Internship duration of 3 - 6 months.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/footfallcam-internship-for-business-marketing
Malaysia Youth,[NXP] Intern (Engineering & IT),"Multiple positions in various Engineering & IT functions (Test Development, Manufacturing, Equipment, Quality etc.)",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/nxp-intern-engineering-it
Malaysia Youth,[AppAsia] Business Internship,"1. Devising and maintaining office systems, including data management and filing.
2. Carrying out background research and presenting findings from e-commerce.
3. Producing documents, briefing papers, reports and presentations.
4. Organizing and attending meetings and ensuring the manager is well prepared for meetings.
5. Applies research techniques and analytical methods to the study of product and service.
6. Conducts special studies in conjunction with a project, analyzes data and makes recommendations based upon studies.
7. Responsible for project assignments, research and analysis.
8. Prepares project reports, progress summaries, statistical analysis, and related data.
9. Effectively manage incoming and outgoing calls.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/appasia-business-internship
Malaysia Youth,[AppAsia] Graphic Designer Intern,"- Responsible to produce a wide variety of brand identity, promotions, prints or digital outputs.
- To produce new concepts &ideas for designs.
- To perform graphic related tasks and projects as and when assigned.
- Participate in projects and team meetings.
- Expected to continuously research and source for new ideas and latest technologies in the market.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/appasia-graphic-designer-intern
Malaysia Youth,[Bosch] Internship in Logistics,"Company Description
Do you want beneficial technologies being shaped by your ideas? Whether in the area of mobility solutions, consumer goods, industrial technology of energy and building technology – with us, you will have the chance to improve quality of life all across the globe. Welcome to Bosch. At Bosch, we develop, examine and enhance new systems, components and technologies. Our aim is simple – improving lives. Some 70,000 researchers and developers work for that at Bosch: at 120 locations worldwide, in a single network. In 2018 the Bosch Group had 410,000 associates worldwide and achieved 78 billion euros in sales. Robert Bosch (South East Asia) Pte Ltd is a regional subsidiary of the Bosch Group, representing the Group's interests in South East Asia. In the Research and Technology Center Asia Pacific we focus on solutions and products for South East Asia, China and India.
Bosch has been present in Malaysia since 1923, represented by Robert Bosch Sdn Bhd, with offices located in Selangor and Penang. In Malaysia, Bosch has diversified businesses in Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. The company has three manufacturing plants in Penang providing Car Multimedia, Power Tools and Automotive Steering systems. In 2018, Malaysia contributed sales of RM 538 million (113 million euros) and employed more than 4,500 associates.
Job Description
Tasks:
- Key-in Inbound shipping data into Inbound Tracking System.
- Issue Collection Advice to Collect sample item from Standard and Industrial Research Institute of Malaysia (SIRIM)
- File Customs Consolidate Statement documents
- Provide Consolidate Statement and Invoice copy to Business Unit (GB) upon request.
Projects:
- Update Harmonized System Code of new Stock-Keeping Unit into Tariff code file
- Communicate with Malaysia Royal Custom department for duty
- Drawback claim
Qualifications
- Candidate that is pursuing a Bachelor in Logistics.
- Preferable 6 months of internship compulsory commitment.
Required language(s):
- Fluent command in English, Bahasa Malaysia.
Required skill(s):
- Intermediate Excel Skills
Joining date: February 2025",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/bosch-internship-in-logistics
Malaysia Youth,[Bosch] Internship in Accounting and Finance 2025,"Company Description
At Bosch, we shape the future by inventing high-quality technologies and services that spark enthusiasm and enrich people’s lives. Our promise to our associates is rock-solid: we grow together, we enjoy our work, and we inspire each other. Join in and feel the difference.
Job Description
GS/OBR Department
- Assist with the receipt and scanning of Accounts Payable invoices including barcode tagging.
Support special Account Payable projects as needed.
Create tickets for Vietnam GSA when required.
- Prepare WHT documents for filing (OBR Tasks).
Issue receipts as part of OBC tasks.
- Support the archiving of finance documents and assist with on-site office tasks.
CTG 2 Department
- Extract invoices from SAP system for processing and tracking.
- Upload and attach invoices to the MITI ePCO system.
- Retrieve the Bill of Materials (BOM) list to support project/cost analysis.
- Assist the CTG controller with cost analysis tasks.
- Create ad-hoc reports and analyses based on specific requirements.
CTG3 Department
- Assist with cost center planning, budgeting, reporting for overhead expenses.
- Prepare and track Service Level Agreement (SLA) between RBMA / RBMP and other Bosch entities.
- To support Business Plan and Current Forecast.
- Identify and analyze risks in the business area, offering suggestions for improvements.
- Prepare ad-hoc analysis and report as needed.
- Monitor and report on weekly Purchase Order (PO) commitments.
- Assist with the CF/BP/YEC processes and to improve workflow efficiency.
- Support invoice extraction and related tasks.
Qualifications
- Currently pursuing a degree in Accounting, Finance, Business Administration or any related field.
- Strong analytical skills with attention to detail.
Proficient in Microsoft Office (Excel, Word, PowerPoint), familiarity with SAP or other financial system is a plus.
- Good understanding of financial concepts such as budgeting, cost analysis and reporting.
Basic knowledge of account payable, invoicing and financial documentation processes.
Additional Information
- Internship positions available for intake starting January 2025 and onward.
- Please include internship start date and end date in the application.
- Open to Local Students who are required to complete an internship as part of their academic program.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/bosch-internship-in-accounting-and-finance-2025
Malaysia Youth,[Bosch] Internship For Manufacturing Technical Planning Software development,"Company Description
Bosch has been present in Malaysia since 1923, represented by Robert Bosch Sdn Bhd. In Malaysia, Bosch is active in four business sectors: Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. The company has three manufacturing sites and research and development offices in Penang, producing automotive electronics, power tools and steering systems, and soon a fourth plant with a final testing centre for sensors and semiconductors. In 2020, Bosch Malaysia generated consolidated sales of RM 518.4 million (108.1 million euros), and currently employs more than 4,000 associates.
PgP5 Plant is Bosch Group’s newest expansion in Malaysia a semiconductor test site in Batu Kawan Penang. The construction has begun in May 2021 and first series of production to commence in 2023. With the long-term forecasts for growth of semiconductor component quantities, coupled with the front-end production in Bosch’s Dresden facility in Germany, capacity expansion is required for the back-end production, which is the final testing phase of semiconductors and sensors. PgP5 will primarily focus on the final testing of components manufactured at Bosch Automotive Electronics’ fab in Dresden, Germany. The plant will also house R&D and training facilities.
Bosch in Malaysia is a part of the Bosch Group, a leading global supplier of technology and services. The Bosch Group’s strategic objective is to deliver innovations for a connected life. Bosch improves quality of life worldwide with products and services that are innovative and spark enthusiasm. In short, Bosch creates technology that is “Invented for life”.
Job Description
- To learn and understand the planning element and statistical requirement.
- Start with basic GUI development.
- Create PC software with .exe extension
- Support on daily general manufacturing
Qualifications
- Computer Science / IT students
Additional Information
- Leave Entitlement e.g: Annual Leave, Medical Leave and etc
- Company Insurances and etc",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/60d8f2
Malaysia Youth,[Dell Technologies] Customer Technical Training Internship Program (2025 Intake),"Customer/Technical Training Internship Program
At Dell Technologies, we are always looking for the next generation of innovative thinkers to drive our business forward. As an intern, you will have the opportunity to work on meaningful projects, partner with professionals across the globe while gaining knowledge about our business. At Dell, you are encouraged to be yourself, you will find a culture where differences are celebrated, and diverse ideas are heard and respected. Our mission is to enable the future generation of professionals to create strong networks, achieve critical experiences, and develop core skills that position you for career success.
Join us to do the best work of your career and make a profound social impact as an intern on our Customer/Technical Training Team in Penang.
What you’ll achieve
As a Customer/Technical Training Intern, you will delivering, designing, authoring or editing advanced level e-learning, web-based, blended and classroom curriculum to a variety of audiences.
You will:
- Ensure effective delivery of training and solutions to support the highest competence given the level of knowledge and skills required.
- Deliver and design innovative methodologies to keep learners engaged in platforms like Zoom, Microsoft Teams or Adobe Connect
- Works on assignments where considerable judgment and initiative are required in resolving problems and making choices, recommendations, or decisions
- Partners with the business and subject matter experts to assess and customize training based on current and future needs
Take the first step towards your dream career
Every Dell Technologies team member brings something unique to the table. Here’s what we are looking for with this role:
Essential Requirements
- Bachelor's Degree inComputer Science, Information Technology or a related field
- Basic understanding of AR/VR technology
- Productivity and excellent communications skills
- Critical thinking and problem-solving skills
- Apply analytical skills to evaluate and interpret complex situations/ problems using multiple sources of information
Desirable Requirements
- Extend capabilities by working closely with senior staff/experts within and outside the internal organization
- Regularly interact with colleagues generally up to senior level management
Who we are
We believe that each of us has the power to make an impact. That’s why we put our team members at the center of everything we do. If you’re looking for an opportunity to grow your career with some of the best minds and most advanced tech in the industry, we’re looking for you.
Dell Technologies is a unique family of businesses that helps individuals and organizations transform how they work, live and play. Join us to build a future that works for everyone because Progress Takes All of Us.
Dell Technologies is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. Read the full Equal Employment Opportunity Policy here.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/2becee
Malaysia Youth,"[AIA] Intern , Cloud Application Transformation","Are you ready to shape a better tomorrow?
AIA Digital+ is a Technology, Digital and Analytics innovation hub dedicated to powering AIA to be more efficient, connected and innovative as it fulfils its Purpose to help millions of people across Asia-Pacific live Healthier, Longer, Better Lives.
If you are hungry and driven to play an active role in shaping a better tomorrow, we want to hear from you. Because the work we do at AIA Digital+ makes a difference in the lives of millions of people, every day. We will equip you with the critical skills, tools and technology, and endless opportunities to learn, contribute and thrive in a dynamic and exciting environment.
If you want to shape a brighter future at AIA Digital+, please read on.
About the Role
Responsible for supporting the day-to-day activities of a particular area of the business on either full-time or part-time basis, with the aim of learning practical knowledge of the business area, the company and the industryResponsibilities would typically vary in light of the area that the intern supports
Build a career with us as we help our customers and the community live healthier, longer, better lives.
You must provide all requested information, including Personal Data, to be considered for this career opportunity. Failure to provide such information may influence the processing and outcome of your application. You are responsible for ensuring that the information you submit is accurate and up-to-date.",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/aia-intern-cloud-application-transformation
Malaysia Youth,[Ant International] HR Intern,"1. Assist in the design, development, maintenance of iOS/Android applications and SDKs
2. Collaborate closely with other internal teams to build products with excellent performance and user experience
3. Stay up to date with the latest trends and best practices in order to provide innovative ideas for continuous improvement",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/ant-international-hr-intern
Malaysia Youth,[Ant International] QA Engineer-Intern,"1. Design test plans, conduct testing, analyze test results, and write test reports
2. Identify and track defects to ensure timely resolution
3. Work closely with the development team to ensure software quality standards are met
4. Participate in the improvement of continuous integration and delivery processes",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/ant-international-qa-engineer-intern
Malaysia Youth,[Gamuda] Intern - Marketing,"Job Summary
To provide general administrative and marketing support to the direct report and Executive Director of the Penang South Island Project
Key Responsibilities
1. To handle the department's daily operation and administrative works e.g. coordinating procurement matter
2. To assist in scheduling of meeting and meeting invite coordination
3. To maintain proper filing records for all incoming and outgoing correspondence, approval papers, requisitions and any other works related documents
4. To assist in gathering of data, carry out market research and competitor analysis
5. To assist in compilation of marketing materials
6. Any other duties that will be assigned from time to time by the management
Qualifications
- Diploma/Degree in Marketing , International Business / other related courses
- Minimum 10 weeks duration for Internship
- CGPA 3.0 and above
Skills & Abilities
1. Good communication skills
2. Research skills
3. Positive attitude
4. Strong desire to learn new things",[],https://www.cake.me/companies/kick-start-your-career-as-graduates-malaysia/jobs/gamuda-intern-marketing
